,index,Year,Team,GameNo,D/N,Attendance,API DATE Format,Capacity,Attendance Rate,Icon,Precipitation,Temperature,Summary
712,1511,2018,CHC,110,D,40855,2018-08-04,41649,98.09359168287354,partly-cloudy-day,0.0,94.47,Partly Cloudy
713,1512,2018,CHC,111,D,41136,2018-08-05,41649,98.7682777497659,partly-cloudy-day,0.0,89.78,Partly Cloudy
714,1513,2018,CHC,115,D,41531,2018-08-10,41649,99.71667987226584,partly-cloudy-day,0.0,79.5,Partly Cloudy
715,1514,2018,CHC,116,D,41320,2018-08-11,41649,99.21006506758866,partly-cloudy-day,0.0,85.16,Partly Cloudy
716,1516,2018,CHC,118,D,40441,2018-08-14,41649,97.09957021777234,partly-cloudy-day,0.0,85.6,Partly Cloudy
717,1517,2018,CHC,119,D,39619,2018-08-15,41649,95.1259333957598,partly-cloudy-day,0.0,82.63,Mostly Cloudy
718,1519,2018,CHC,127,D,37760,2018-08-24,41649,90.66244087493097,rain,0.0041,66.13,Possible Drizzle
719,1520,2018,CHC,128,D,41205,2018-08-25,41649,98.93394799394943,cloudy,0.0,78.28,Overcast
720,1521,2018,CHC,129,D,40331,2018-08-26,41649,96.83545823429134,partly-cloudy-day,0.0,89.37,Humid and Mostly Cloudy
721,1524,2018,CHC,132,D,33386,2018-08-29,41649,80.16038800451392,cloudy,0.0004,68.3,Overcast
722,1529,2018,CHC,148,D,41196,2018-09-15,41649,98.91233883166463,clear-day,0.0,77.58,Clear
723,1530,2018,CHC,149,D,41314,2018-09-16,41649,99.19565895939878,partly-cloudy-day,0.0,84.7,Mostly Cloudy
724,1535,2018,CHC,160,D,39442,2018-09-28,41649,94.70095320415857,cloudy,0.0,60.49,Overcast
725,1536,2018,CHC,161,D,40784,2018-09-29,41649,97.92311940262671,partly-cloudy-day,0.0,57.72,Mostly Cloudy
726,1537,2018,CHC,162,D,39275,2018-09-30,41649,94.29998319287378,cloudy,0.0031,61.57,Overcast
727,1538,2018,CHC,163,D,38450,2018-10-01,41649,92.3191433167663,cloudy,0.0,64.16,Overcast
728,5,2009,CHC,12,N,38403,2009-04-21,41210,93.18854646930357,rain,0.0055,42.79,Possible Drizzle
729,6,2009,CHC,13,N,38738,2009-04-22,41210,94.00145595729192,partly-cloudy-day,0.0,58.0,Partly Cloudy
730,8,2009,CHC,21,N,37956,2009-04-30,41210,92.1038582868236,cloudy,0.0,60.45,Overcast
731,12,2009,CHC,25,N,39112,2009-05-04,41210,94.90900266925505,cloudy,0.0,66.98,Overcast
732,14,2009,CHC,32,N,39963,2009-05-12,41210,96.97403542829412,partly-cloudy-day,0.0,69.28,Mostly Cloudy
733,15,2009,CHC,33,N,38410,2009-05-13,41210,93.2055326377093,cloudy,0.0,66.2,Overcast
734,19,2009,CHC,43,N,38942,2009-05-25,41210,94.49648143654454,rain,0.0066,56.35,Possible Drizzle
735,20,2009,CHC,44,N,38303,2009-05-26,41210,92.94588692065034,cloudy,0.0028,65.15,Overcast
736,22,2009,CHC,46,N,39579,2009-05-28,41210,96.04222276146567,cloudy,0.0,61.96,Overcast
737,25,2009,CHC,49,N,40091,2009-05-31,41210,97.28463965057026,partly-cloudy-day,0.0,67.06,Partly Cloudy
738,34,2009,CHC,76,N,40545,2009-07-02,41210,98.38631400145597,partly-cloudy-day,0.0,69.66,Mostly Cloudy
739,38,2009,CHC,80,N,40042,2009-07-06,41210,97.16573647173017,partly-cloudy-day,0.0,81.53,Partly Cloudy
740,39,2009,CHC,81,N,40359,2009-07-07,41210,97.93496724096094,cloudy,0.0,68.16,Overcast
741,44,2009,CHC,86,N,41244,2009-07-12,41210,100.08250424654211,partly-cloudy-day,0.0,78.14,Mostly Cloudy
742,48,2009,CHC,97,N,40794,2009-07-27,41210,98.99053627760253,partly-cloudy-day,0.0,82.86,Mostly Cloudy
743,49,2009,CHC,98,N,40814,2009-07-28,41210,99.03906818733319,partly-cloudy-day,0.0,82.8,Mostly Cloudy
744,52,2009,CHC,111,N,41477,2009-08-11,41210,100.64790099490416,partly-cloudy-day,0.0,76.89,Partly Cloudy
745,53,2009,CHC,112,N,41133,2009-08-12,41210,99.81315214753701,clear-day,0.0,79.95,Clear
746,57,2009,CHC,123,N,37297,2009-08-25,41210,90.50473186119875,partly-cloudy-day,0.0,80.99,Partly Cloudy
747,58,2009,CHC,124,N,36562,2009-08-26,41210,88.72118417859744,rain,0.0793,64.63,Light Rain
748,63,2009,CHC,129,N,36990,2009-08-31,41210,89.7597670468333,partly-cloudy-day,0.0,65.7,Partly Cloudy
749,64,2009,CHC,130,N,36332,2009-09-01,41210,88.16306721669498,clear-day,0.0,67.86,Clear
750,70,2009,CHC,142,N,38725,2009-09-14,41210,93.969910215967,partly-cloudy-day,0.0,81.54,Partly Cloudy
751,71,2009,CHC,143,N,38986,2009-09-15,41210,94.60325163795196,partly-cloudy-day,0.0,74.74,Mostly Cloudy
752,72,2009,CHC,144,N,38084,2009-09-16,41210,92.41446250909974,partly-cloudy-day,0.0,67.1,Partly Cloudy
753,74,2009,CHC,156,N,35308,2009-09-29,41210,85.6782334384858,cloudy,0.0,58.59,Overcast
754,76,2009,CHC,158,N,33299,2009-09-30,41210,80.80320310604223,clear-day,0.0,56.63,Clear
755,167,2010,CHC,20,N,37850,2010-04-26,41210,91.84663916525116,partly-cloudy-day,0.0,56.61,Partly Cloudy
756,168,2010,CHC,21,N,37440,2010-04-27,41210,90.85173501577287,clear-day,0.0,49.51,Clear
757,174,2010,CHC,33,N,38266,2010-05-10,41210,92.85610288764863,partly-cloudy-day,0.0,57.5,Mostly Cloudy
758,175,2010,CHC,34,N,38007,2010-05-11,41210,92.22761465663675,cloudy,0.0,51.61,Overcast
759,180,2010,CHC,39,N,35760,2010-05-17,41210,86.77505459839846,cloudy,0.0016,55.87,Overcast
760,181,2010,CHC,40,N,37029,2010-05-18,41210,89.85440427080806,cloudy,0.0,56.33,Overcast
761,182,2010,CHC,46,N,34749,2010-05-25,41210,84.3217665615142,partly-cloudy-day,0.0,85.14,Partly Cloudy
762,183,2010,CHC,47,N,35828,2010-05-26,41210,86.94006309148266,partly-cloudy-day,0.0028,77.07,Partly Cloudy
763,190,2010,CHC,63,N,40456,2010-06-13,41210,98.17034700315457,rain,0.0078,67.23,Possible Drizzle
764,191,2010,CHC,64,N,34390,2010-06-15,41210,83.45061878184907,cloudy,0.0143,75.04,Overcast
765,192,2010,CHC,65,N,36244,2010-06-16,41210,87.94952681388013,partly-cloudy-day,0.0,80.71,Mostly Cloudy
766,198,2010,CHC,77,N,36914,2010-06-29,41210,89.57534578985684,partly-cloudy-day,0.0,69.65,Partly Cloudy
767,204,2010,CHC,90,N,40879,2010-07-15,41210,99.19679689395778,partly-cloudy-day,0.0,89.37,Partly Cloudy
768,207,2010,CHC,93,N,39333,2010-07-18,41210,95.4452802717787,partly-cloudy-day,0.0,90.46,Mostly Cloudy
769,214,2010,CHC,106,N,37731,2010-08-02,41210,91.55787430235381,partly-cloudy-day,0.0,81.42,Mostly Cloudy
770,215,2010,CHC,107,N,36183,2010-08-03,41210,87.80150448920166,partly-cloudy-day,0.0,86.05,Humid and Mostly Cloudy
771,221,2010,CHC,120,N,33664,2010-08-17,41210,81.68891045862655,cloudy,0.0,73.88,Overcast
772,234,2010,CHC,139,N,31596,2010-09-07,41210,76.67071099247757,partly-cloudy-day,0.0,74.78,Partly Cloudy
773,235,2010,CHC,140,N,33623,2010-09-08,41210,81.58942004367873,clear-day,0.0,67.13,Clear
774,236,2010,CHC,150,N,36364,2010-09-21,41210,88.24071827226402,partly-cloudy-day,0.0,86.84,Mostly Cloudy
775,237,2010,CHC,151,N,37285,2010-09-22,41210,90.47561271536036,partly-cloudy-day,0.0,69.85,Mostly Cloudy
